unix,date,symbol,open,high,low,close,Volume NEO,Volume USDT,tradecount
1.57421E+12,20-11-2019 00:00,NEO/USDT,11.719,12,11.345,11.501,553959.86,6477696.254,19605
1.57412E+12,19-11-2019 00:00,NEO/USDT,11.314,11.775,11,11.72,557645.163,6316062.189,20105
1.57404E+12,18-11-2019 00:00,NEO/USDT,12.055,12.069,11,11.32,475763.876,5498513.673,18200
1.57395E+12,17-11-2019 00:00,NEO/USDT,12.387,12.408,11.967,12.055,306627.659,3733775.74,12824
1.57386E+12,16-11-2019 00:00,NEO/USDT,12.012,12.543,11.874,12.394,447574.658,5512214.645,16504
1.57378E+12,15-11-2019 00:00,NEO/USDT,12.67,12.867,11.7,12.012,646879.142,7907023.994,23833
1.57369E+12,14-11-2019 00:00,NEO/USDT,13.158,13.381,12.431,12.674,755387.679,9649751.81,26521
1.5736E+12,13-11-2019 00:00,NEO/USDT,12.116,13.425,11.946,13.159,1069159.293,13811366.28,30342
1.57352E+12,12-11-2019 00:00,NEO/USDT,11.14,12.599,11.1,12.116,1363132.498,16420689.2,42428
1.57343E+12,11-11-2019 00:00,NEO/USDT,11.016,11.425,10.555,11.147,475487.181,5245376.587,12018
1.57334E+12,10-11-2019 00:00,NEO/USDT,10.681,11.375,10.577,11.016,367900.652,4036821.277,9297
1.57326E+12,09-11-2019 00:00,NEO/USDT,10.607,10.807,10.52,10.68,153924.049,1639892.857,3910
1.57317E+12,08-11-2019 00:00,NEO/USDT,11.127,11.19,10.383,10.637,328469.394,3528672.162,8935
1.57308E+12,07-11-2019 00:00,NEO/USDT,11.071,11.173,10.733,11.123,342028.189,3731532.627,11830
1.573E+12,06-11-2019 00:00,NEO/USDT,11.128,11.315,10.945,11.085,319303.795,3552146.713,10719
1.57291E+12,05-11-2019 00:00,NEO/USDT,11.411,11.415,11.002,11.14,542056.783,6058502.949,16929
1.57283E+12,04-11-2019 00:00,NEO/USDT,11.058,11.72,10.92,11.412,694380.004,7852985.611,22167
1.57274E+12,03-11-2019 00:00,NEO/USDT,10.946,11.12,10.68,11.05,405920.982,4432577.825,12312
1.57265E+12,02-11-2019 00:00,NEO/USDT,10.626,11.3,10.539,10.946,735478.665,8102246.527,23417
1.57257E+12,01-11-2019 00:00,NEO/USDT,10.542,10.7,10.232,10.609,576364.043,6044973.819,16799
1.57248E+12,31-10-2019 00:00,NEO/USDT,11.246,11.345,10.162,10.536,1251616.8,13316488.09,33382
1.57239E+12,30-10-2019 00:00,NEO/USDT,10.785,11.539,10.12,11.255,1541534.6,16558288,41287
1.57231E+12,29-10-2019 00:00,NEO/USDT,10.67,11.308,10.307,10.784,1200171.683,12975739.32,34940
1.57222E+12,28-10-2019 00:00,NEO/USDT,11.502,13.428,10.42,10.675,3335691.618,38487072.35,89080
1.57213E+12,27-10-2019 00:00,NEO/USDT,9.11,12.6,9.11,11.502,4027203.479,44433087.48,96592
1.57205E+12,26-10-2019 00:00,NEO/USDT,7.792,9.138,7.764,9.12,1147316.983,9930174.989,28149
1.57196E+12,25-10-2019 00:00,NEO/USDT,6.97,7.825,6.836,7.786,410042.587,3032990.342,10094
1.57188E+12,24-10-2019 00:00,NEO/USDT,6.919,7.091,6.76,6.966,143318.487,993400.8301,3778
1.57179E+12,23-10-2019 00:00,NEO/USDT,7.25,7.271,6.635,6.907,223489.724,1550509.36,6008
1.5717E+12,22-10-2019 00:00,NEO/USDT,7.393,7.5,7.232,7.264,136047.609,1007054.029,3383
1.57162E+12,21-10-2019 00:00,NEO/USDT,7.306,7.465,7.15,7.398,192782.273,1407806.805,4700
1.57153E+12,20-10-2019 00:00,NEO/USDT,7.105,7.366,7.028,7.303,96369.8,693759.1614,3164
1.57144E+12,19-10-2019 00:00,NEO/USDT,7.115,7.19,7,7.105,110203.65,783594.3586,2889
1.57136E+12,18-10-2019 00:00,NEO/USDT,7.258,7.319,6.954,7.111,153638.397,1094102.862,3820
1.57127E+12,17-10-2019 00:00,NEO/USDT,6.99,7.262,6.873,7.252,194682.043,1376153.511,4674
1.57118E+12,16-10-2019 00:00,NEO/USDT,7.356,7.449,6.765,6.995,291200.85,2048274.48,6506
1.5711E+12,15-10-2019 00:00,NEO/USDT,7.529,7.563,7.27,7.367,227057.179,1691355.01,12695
1.57101E+12,14-10-2019 00:00,NEO/USDT,7.307,7.53,7.272,7.529,123607.494,910498.1591,2809
1.57092E+12,13-10-2019 00:00,NEO/USDT,7.24,7.522,7.186,7.296,122109.309,898442.0842,2746
1.57084E+12,12-10-2019 00:00,NEO/USDT,7.217,7.372,7.202,7.24,64231.022,468570.4411,1950
1.57075E+12,11-10-2019 00:00,NEO/USDT,7.481,7.63,7.195,7.219,200661.659,1471148.938,4783
1.57067E+12,10-10-2019 00:00,NEO/USDT,7.73,7.781,7.33,7.468,185571.744,1396211.733,4757
1.57058E+12,09-10-2019 00:00,NEO/USDT,7.509,7.818,7.398,7.75,357735.443,2734517.723,8189
1.57049E+12,08-10-2019 00:00,NEO/USDT,7.463,7.609,7.329,7.498,201611.125,1501730.366,4291
1.57041E+12,07-10-2019 00:00,NEO/USDT,7.148,7.565,7.066,7.445,227651.45,1674178.903,5329
1.57032E+12,06-10-2019 00:00,NEO/USDT,7.346,7.399,6.973,7.14,207921.511,1493317.331,4315
1.57023E+12,05-10-2019 00:00,NEO/USDT,7.349,7.415,7.17,7.334,150105.751,1095041.064,3305
1.57015E+12,04-10-2019 00:00,NEO/USDT,7.333,7.5,7.155,7.346,120881.793,886945.4553,3187
1.57006E+12,03-10-2019 00:00,NEO/USDT,7.636,7.655,7.145,7.342,154538.276,1132856.438,3906
1.56997E+12,02-10-2019 00:00,NEO/USDT,7.471,7.655,7.316,7.617,193278.103,1438706.291,4599
1.56989E+12,01-10-2019 00:00,NEO/USDT,7.601,8.08,7.41,7.472,468838.485,3625701.953,11617
1.5698E+12,30-09-2019 00:00,NEO/USDT,7.12,7.606,6.861,7.599,280613.327,2052198.488,8046
1.56972E+12,29-09-2019 00:00,NEO/USDT,7.315,7.327,6.936,7.126,131216.937,934502.4572,4121
1.56963E+12,28-09-2019 00:00,NEO/USDT,7.345,7.501,7.113,7.305,181217.066,1324796.418,5160
1.56954E+12,27-09-2019 00:00,NEO/USDT,7.149,7.493,6.938,7.338,228205.683,1633550.567,6340
1.56946E+12,26-09-2019 00:00,NEO/USDT,7.448,7.516,6.692,7.147,360064.241,2570402.704,9674
1.56937E+12,25-09-2019 00:00,NEO/USDT,7.209,7.618,6.966,7.454,373593.108,2707273.613,10805
1.56928E+12,24-09-2019 00:00,NEO/USDT,8.621,8.768,6.762,7.231,663089.016,5168936.29,17101
1.5692E+12,23-09-2019 00:00,NEO/USDT,9.087,9.167,8.552,8.617,213035.437,1893137.671,6578
1.56911E+12,22-09-2019 00:00,NEO/USDT,9.391,9.399,9.013,9.068,146901.823,1345569.797,4378
1.56902E+12,21-09-2019 00:00,NEO/USDT,9.546,9.63,9.367,9.419,98891.776,941628.1326,3085
1.56894E+12,20-09-2019 00:00,NEO/USDT,9.709,9.755,9.333,9.549,175555.405,1667938.136,5816
1.56885E+12,19-09-2019 00:00,NEO/USDT,10.1,10.1,9.33,9.715,380871.613,3655716.962,12284
1.56876E+12,18-09-2019 00:00,NEO/USDT,9.52,10.326,9.512,10.107,380056.63,3765688.402,11985
1.56868E+12,17-09-2019 00:00,NEO/USDT,9.083,9.85,9.031,9.505,339870.268,3190440.071,9386
1.56859E+12,16-09-2019 00:00,NEO/USDT,9.084,9.213,8.877,9.082,150826.78,1362928.98,4032
1.56851E+12,15-09-2019 00:00,NEO/USDT,9.124,9.153,9.02,9.062,77991.688,707898.1353,2319
1.56842E+12,14-09-2019 00:00,NEO/USDT,8.957,9.189,8.885,9.104,90708.843,820386.8403,2561
1.56833E+12,13-09-2019 00:00,NEO/USDT,9.015,9.038,8.773,8.941,68510.714,611214.3802,2619
1.56825E+12,12-09-2019 00:00,NEO/USDT,8.798,9.055,8.732,9.015,123612.85,1101875.795,3695
1.56816E+12,11-09-2019 00:00,NEO/USDT,8.834,9.033,8.662,8.798,126734.484,1116398.82,3844
1.56807E+12,10-09-2019 00:00,NEO/USDT,9.084,9.2,8.688,8.834,164223.581,1467846.856,4606
1.56799E+12,09-09-2019 00:00,NEO/USDT,9.274,9.299,8.829,9.089,149299.92,1351252.398,4734
1.5679E+12,08-09-2019 00:00,NEO/USDT,9.064,9.33,8.898,9.262,180627.616,1656304.627,4595
1.56781E+12,07-09-2019 00:00,NEO/USDT,8.686,9.278,8.68,9.059,151521.694,1362600.208,3878
1.56773E+12,06-09-2019 00:00,NEO/USDT,9.002,9.343,8.61,8.687,248341.65,2240717.283,6405
1.56764E+12,05-09-2019 00:00,NEO/USDT,9.051,9.075,8.72,8.999,158950.593,1413511.334,4255
1.56756E+12,04-09-2019 00:00,NEO/USDT,9.274,9.293,8.965,9.053,121534.761,1106807.723,3778
1.56747E+12,03-09-2019 00:00,NEO/USDT,9.131,9.374,9.032,9.255,123214.011,1136809.558,4317
1.56738E+12,02-09-2019 00:00,NEO/USDT,8.762,9.32,8.738,9.122,130456.81,1170533.603,4039
1.5673E+12,01-09-2019 00:00,NEO/USDT,8.799,8.879,8.629,8.763,62906.874,551098.8395,2335
1.56721E+12,31-08-2019 00:00,NEO/USDT,8.727,8.914,8.569,8.791,78207.563,683308.7992,2842
1.56712E+12,30-08-2019 00:00,NEO/USDT,8.761,8.916,8.667,8.727,98462.629,864863.8005,3288
1.56704E+12,29-08-2019 00:00,NEO/USDT,9.133,9.136,8.51,8.761,162391.95,1420988.838,6117
1.56695E+12,28-08-2019 00:00,NEO/USDT,9.594,9.637,9.029,9.145,185413.176,1729229.253,6467
1.56686E+12,27-08-2019 00:00,NEO/USDT,9.835,9.863,9.494,9.594,150287.826,1442038.685,4528
1.56678E+12,26-08-2019 00:00,NEO/USDT,9.658,9.971,9.634,9.826,116814.616,1145657.622,4891
1.56669E+12,25-08-2019 00:00,NEO/USDT,10.123,10.13,9.45,9.662,161794.765,1589894.747,6416
1.5666E+12,24-08-2019 00:00,NEO/USDT,9.886,10.348,9.568,10.102,199413.675,1980511.662,7062
1.56652E+12,23-08-2019 00:00,NEO/USDT,9.783,10.042,9.675,9.88,143452.599,1416813.427,5238
1.56643E+12,22-08-2019 00:00,NEO/USDT,9.473,9.916,9.248,9.794,221138.908,2123260.647,7843
1.56635E+12,21-08-2019 00:00,NEO/USDT,9.906,9.919,9.206,9.468,237637.737,2254242.562,8893
1.56626E+12,20-08-2019 00:00,NEO/USDT,10.137,10.148,9.723,9.898,153105.728,1513803.577,5560
1.56617E+12,19-08-2019 00:00,NEO/USDT,9.831,10.16,9.796,10.137,196820.817,1969368.135,7059
1.56609E+12,18-08-2019 00:00,NEO/USDT,9.663,10.11,9.568,9.839,223608.982,2215389.302,7417
1.566E+12,17-08-2019 00:00,NEO/USDT,9.803,9.836,9.523,9.663,143432.711,1391964.613,5449
1.56591E+12,16-08-2019 00:00,NEO/USDT,9.894,10.03,9.456,9.803,297721.531,2897911.595,10057
1.56583E+12,15-08-2019 00:00,NEO/USDT,9.455,10.042,9.414,9.897,206432.041,2010842.583,8631
1.56574E+12,14-08-2019 00:00,NEO/USDT,10.483,10.506,9.28,9.453,343982.589,3390550.299,12897
1.56565E+12,13-08-2019 00:00,NEO/USDT,10.687,10.748,10.237,10.494,223026.283,2340859.662,8084
1.56557E+12,12-08-2019 00:00,NEO/USDT,11.098,11.134,10.654,10.691,123748.628,1336687.629,4542
1.56548E+12,11-08-2019 00:00,NEO/USDT,10.596,11.149,10.538,11.1,210404.865,2276815.521,7768
1.5654E+12,10-08-2019 00:00,NEO/USDT,10.375,11.287,10.375,10.596,330631.5,3548578.13,12493
1.56531E+12,09-08-2019 00:00,NEO/USDT,10.892,10.926,10.204,10.367,195921.923,2052288.445,7922
1.56522E+12,08-08-2019 00:00,NEO/USDT,11.337,11.368,10.61,10.887,296791.254,3230825.764,10847
1.56514E+12,07-08-2019 00:00,NEO/USDT,11.355,11.635,11.101,11.31,211254.054,2403742.968,8746
1.56505E+12,06-08-2019 00:00,NEO/USDT,12.03,12.26,11.14,11.355,349326.569,4102971.091,14331
1.56496E+12,05-08-2019 00:00,NEO/USDT,11.88,12.584,11.878,12.004,392723.493,4786808.202,16420
1.56488E+12,04-08-2019 00:00,NEO/USDT,12.109,12.278,11.737,11.88,211299.207,2526989.843,9487
1.56479E+12,03-08-2019 00:00,NEO/USDT,11.652,12.18,11.632,12.121,218307.236,2598407.089,8568
1.5647E+12,02-08-2019 00:00,NEO/USDT,11.857,11.968,11.468,11.66,224074.691,2629839.677,9586
1.56462E+12,01-08-2019 00:00,NEO/USDT,11.719,11.869,11.305,11.862,265168.623,3064154.159,11971
1.56453E+12,31-07-2019 00:00,NEO/USDT,11.241,12.045,11.222,11.727,410016.576,4779307.179,16938
1.56444E+12,30-07-2019 00:00,NEO/USDT,11.265,11.43,11,11.248,159913.853,1790972.335,9090
1.56436E+12,29-07-2019 00:00,NEO/USDT,11.257,11.581,10.925,11.268,234631.57,2650520.804,12160
1.56427E+12,28-07-2019 00:00,NEO/USDT,11.372,11.51,10.6,11.238,252217.667,2837937.474,13637
1.56419E+12,27-07-2019 00:00,NEO/USDT,11.952,12.345,11.06,11.37,398244.367,4585906.763,19515
1.5641E+12,26-07-2019 00:00,NEO/USDT,11.924,12.114,11.61,11.962,255656.418,3031201.211,11747
1.56401E+12,25-07-2019 00:00,NEO/USDT,11.764,12.39,11.719,11.935,407450.142,4929990.832,17633
1.56393E+12,24-07-2019 00:00,NEO/USDT,11.22,12.088,10.833,11.765,539124.571,6173087.363,23423
1.56384E+12,23-07-2019 00:00,NEO/USDT,12.06,12.244,11.16,11.228,584158.173,6735965.705,24586
1.56375E+12,22-07-2019 00:00,NEO/USDT,12.96,13.141,11.622,12.07,624916.979,7635490.783,24072
1.56367E+12,21-07-2019 00:00,NEO/USDT,13.322,13.599,12.446,12.954,492448.982,6390125.857,20347
1.56358E+12,20-07-2019 00:00,NEO/USDT,12.975,13.877,12.741,13.322,477497.358,6355023.578,22630
1.56349E+12,19-07-2019 00:00,NEO/USDT,13.02,13.181,12.158,12.961,776060.822,9791383.639,34919
1.56341E+12,18-07-2019 00:00,NEO/USDT,10.771,13.483,10.53,13.01,1478659.764,17865561.95,61242
1.56332E+12,17-07-2019 00:00,NEO/USDT,10.206,11.329,9.722,10.764,840793.95,8799996.991,38142
1.56324E+12,16-07-2019 00:00,NEO/USDT,12.285,12.592,10.006,10.202,900692.939,10114475.49,40634
1.56315E+12,15-07-2019 00:00,NEO/USDT,12.011,12.489,11.218,12.281,782234.485,9331526.168,39545
1.56306E+12,14-07-2019 00:00,NEO/USDT,14.166,14.309,11.847,12.021,787809.655,10260311.05,40327
1.56298E+12,13-07-2019 00:00,NEO/USDT,15.339,15.371,13.525,14.156,475243.895,6827442.323,22177
1.56289E+12,12-07-2019 00:00,NEO/USDT,14.645,15.515,14.3,15.322,375051.661,5653396.094,19484
1.5628E+12,11-07-2019 00:00,NEO/USDT,16.195,16.195,14.203,14.645,623577.761,9411141.854,33249
1.56272E+12,10-07-2019 00:00,NEO/USDT,17.225,17.459,15.425,16.195,554116.665,9144020.202,30483
1.56263E+12,09-07-2019 00:00,NEO/USDT,17.522,17.966,16.88,17.245,473953.653,8284323.654,24699
1.56254E+12,08-07-2019 00:00,NEO/USDT,17.188,17.601,16.8,17.524,364167.924,6290061.212,19367
1.56246E+12,07-07-2019 00:00,NEO/USDT,16.841,17.257,16.52,17.188,245474.188,4129455.116,14300
1.56237E+12,06-07-2019 00:00,NEO/USDT,17.035,17.4,16.81,16.853,270518.595,4621040.577,15622
1.56228E+12,05-07-2019 00:00,NEO/USDT,17.019,17.498,16.711,17.029,328824.53,5607852.269,21781
1.5622E+12,04-07-2019 00:00,NEO/USDT,17.903,18.019,16.928,17.011,426419.533,7512528.932,23809
1.56211E+12,03-07-2019 00:00,NEO/USDT,17.943,18.065,17.208,17.904,627108.537,11097604.37,35648
1.56203E+12,02-07-2019 00:00,NEO/USDT,16.955,18.308,16.123,17.937,1126959.069,19287864.64,58044
1.56194E+12,01-07-2019 00:00,NEO/USDT,16.774,17.338,15.503,16.956,866992.13,14281978.73,48457
1.56185E+12,30-06-2019 00:00,NEO/USDT,18.422,18.604,16.731,16.747,633301.448,11145260.73,38283
1.56177E+12,29-06-2019 00:00,NEO/USDT,18.241,19.1,17.401,18.434,857250.187,15476669.5,48275
1.56168E+12,28-06-2019 00:00,NEO/USDT,17.2,18.758,17.014,18.227,951372.409,17158404.2,52504
1.56159E+12,27-06-2019 00:00,NEO/USDT,19.367,20.273,16.2,17.201,1456056.523,26060127.45,86656
1.56151E+12,26-06-2019 00:00,NEO/USDT,19.609,20.985,17.016,19.367,2383581.973,46797235.9,120055
1.56142E+12,25-06-2019 00:00,NEO/USDT,17.974,19.744,17.534,19.606,1583895.508,29366814.51,70836
1.56133E+12,24-06-2019 00:00,NEO/USDT,16.853,18.45,16.376,17.971,1023920.892,18041205.7,50736
1.56125E+12,23-06-2019 00:00,NEO/USDT,17.465,18.886,16.71,16.859,1589345.412,28101102.5,74810
1.56116E+12,22-06-2019 00:00,NEO/USDT,14.026,19.05,13.8,17.481,2989487.945,50105626.01,120195
1.56108E+12,21-06-2019 00:00,NEO/USDT,13.538,14.048,13.538,14.01,446416.666,6164975.755,18536
1.56099E+12,20-06-2019 00:00,NEO/USDT,13.711,13.755,13.174,13.538,320080.833,4298706.893,13329
1.5609E+12,19-06-2019 00:00,NEO/USDT,13.668,13.979,13.484,13.719,315635.482,4342180.465,12248
1.56082E+12,18-06-2019 00:00,NEO/USDT,14.191,14.224,13.216,13.668,692760.86,9464958.177,23373
1.56073E+12,17-06-2019 00:00,NEO/USDT,13.994,14.723,13.891,14.197,845362.361,12077014.76,30560
1.56064E+12,16-06-2019 00:00,NEO/USDT,13.94,14.48,13.76,13.985,750530.098,10554083.45,26504
1.56056E+12,15-06-2019 00:00,NEO/USDT,13.442,14.418,13.442,13.945,1055592.314,14707286.34,35994
1.56047E+12,14-06-2019 00:00,NEO/USDT,13.053,13.511,12.477,13.442,776671.341,10044118.77,26793
1.56038E+12,13-06-2019 00:00,NEO/USDT,12.913,13.557,12.615,13.042,870095.237,11465028.25,33925
1.5603E+12,12-06-2019 00:00,NEO/USDT,12.27,12.987,12.056,12.903,768700.112,9659037.474,30584
1.56021E+12,11-06-2019 00:00,NEO/USDT,12.292,12.42,11.688,12.268,551517.813,6661491.18,21188
1.56012E+12,10-06-2019 00:00,NEO/USDT,11.446,12.46,11.341,12.292,765456.993,9269539.429,29909
1.56004E+12,09-06-2019 00:00,NEO/USDT,11.966,12.071,11.22,11.475,366312.646,4256735.631,15537
1.55995E+12,08-06-2019 00:00,NEO/USDT,12.167,12.444,11.675,11.971,413633.344,5005613.613,14906
1.55987E+12,07-06-2019 00:00,NEO/USDT,11.652,12.53,11.441,12.167,800189.379,9622381.464,24397
1.55978E+12,06-06-2019 00:00,NEO/USDT,11.57,11.836,11.02,11.628,522951.955,5999006.506,16866
1.55969E+12,05-06-2019 00:00,NEO/USDT,11.481,11.844,11.171,11.575,603882.111,6966113.679,20302
1.55961E+12,04-06-2019 00:00,NEO/USDT,12.418,12.492,11.02,11.475,1108710.842,13172982.54,35835
1.55952E+12,03-06-2019 00:00,NEO/USDT,14.121,14.136,12.4,12.418,793633.113,10504834.3,30758
1.55943E+12,02-06-2019 00:00,NEO/USDT,13.705,14.163,13.6,14.11,543437.242,7557642.091,22442
1.55935E+12,01-06-2019 00:00,NEO/USDT,13.543,14.371,13.25,13.709,1203666.093,16656780.62,53122
1.55926E+12,31-05-2019 00:00,NEO/USDT,12.576,13.639,12.15,13.543,975227.564,12554054.63,43586
1.55917E+12,30-05-2019 00:00,NEO/USDT,13.629,14.962,12.129,12.575,2125262.974,29235031.22,93847
1.55909E+12,29-05-2019 00:00,NEO/USDT,12.654,14.47,11.739,13.633,1940199.471,25971900.97,66716
1.559E+12,28-05-2019 00:00,NEO/USDT,12.36,12.825,11.937,12.662,808033.195,9953352.357,27320
1.55892E+12,27-05-2019 00:00,NEO/USDT,11.825,12.799,11.813,12.363,919217.152,11143335.34,34265
1.55883E+12,26-05-2019 00:00,NEO/USDT,11.402,12.104,11.118,11.836,559386.468,6454978.436,20058
1.55874E+12,25-05-2019 00:00,NEO/USDT,11.525,11.683,11.313,11.416,321760.134,3695512.981,11601
1.55866E+12,24-05-2019 00:00,NEO/USDT,11.402,11.927,11.07,11.519,556416.548,6431397.804,22141
1.55857E+12,23-05-2019 00:00,NEO/USDT,11.152,11.472,10.704,11.411,611529.695,6810629.557,23523
1.55848E+12,22-05-2019 00:00,NEO/USDT,12.08,12.314,11.05,11.154,763204.829,8947951.681,29694
1.5584E+12,21-05-2019 00:00,NEO/USDT,11.998,12.572,11.671,12.079,1007072.877,12172637.81,38113
1.55831E+12,20-05-2019 00:00,NEO/USDT,11.651,12.455,10.733,11.998,1476745.191,17284480.89,54537
1.55822E+12,19-05-2019 00:00,NEO/USDT,10.702,11.949,10.66,11.655,1209699.396,13805377.03,42096
1.55814E+12,18-05-2019 00:00,NEO/USDT,11.257,11.455,10.52,10.7,839477.963,9218341.636,28850
1.55805E+12,17-05-2019 00:00,NEO/USDT,12.09,12.284,10.466,11.265,1484713.87,16445016.74,63908
1.55796E+12,16-05-2019 00:00,NEO/USDT,12.835,13.869,11.338,12.089,2118855.935,26621094.29,90882
1.55788E+12,15-05-2019 00:00,NEO/USDT,11.05,12.957,10.896,12.85,929662.771,11136122.07,34543
1.55779E+12,14-05-2019 00:00,NEO/USDT,9.713,11.138,9.658,11.051,1310373.494,13817535.98,40089
1.55771E+12,13-05-2019 00:00,NEO/USDT,9.312,9.999,9.251,9.707,625944.013,6076502.602,20026
1.55762E+12,12-05-2019 00:00,NEO/USDT,9.658,10.07,8.983,9.323,812739.205,7727892.754,24533
1.55753E+12,11-05-2019 00:00,NEO/USDT,8.782,10.23,8.767,9.637,987767.791,9481152.071,28456
1.55745E+12,10-05-2019 00:00,NEO/USDT,8.655,9.089,8.333,8.775,527103.358,4617325.369,14765
1.55736E+12,09-05-2019 00:00,NEO/USDT,9.051,9.313,8.5,8.663,460548.132,4049246.616,12110
1.55727E+12,08-05-2019 00:00,NEO/USDT,8.907,9.07,8.7,9.043,258303.004,2297514.113,8045
1.55719E+12,07-05-2019 00:00,NEO/USDT,9.161,9.423,8.864,8.914,451101.892,4156040.003,12736
1.5571E+12,06-05-2019 00:00,NEO/USDT,9.241,9.387,8.818,9.158,455897.252,4156315.789,13342
1.55701E+12,05-05-2019 00:00,NEO/USDT,9.456,9.6,9.163,9.235,276635.845,2594652.454,8120
1.55693E+12,04-05-2019 00:00,NEO/USDT,9.945,10.16,9.21,9.447,463890.138,4477067.603,15513
1.55684E+12,03-05-2019 00:00,NEO/USDT,9.831,10.15,9.71,9.929,472296.082,4710811.788,15180
1.55676E+12,02-05-2019 00:00,NEO/USDT,9.707,10.119,9.602,9.831,289341.959,2853094.791,9328
1.55667E+12,01-05-2019 00:00,NEO/USDT,9.734,9.861,9.443,9.703,358496.087,3471540.418,10399
1.55658E+12,30-04-2019 00:00,NEO/USDT,9.443,9.736,9.3,9.729,406776.272,3864817.485,12433
1.5565E+12,29-04-2019 00:00,NEO/USDT,9.364,10.038,9.28,9.44,651375.134,6259562.53,21552
1.55641E+12,28-04-2019 00:00,NEO/USDT,9.542,9.738,9.23,9.36,181636.793,1723381.934,6668
1.55632E+12,27-04-2019 00:00,NEO/USDT,9.48,9.745,9.308,9.544,290047.636,2764890.658,9460
1.55624E+12,26-04-2019 00:00,NEO/USDT,9.582,9.979,9.15,9.489,623835.668,5892067.6,19614
1.55615E+12,25-04-2019 00:00,NEO/USDT,9.889,10.325,9.45,9.584,548173.978,5464180.762,19800
1.55606E+12,24-04-2019 00:00,NEO/USDT,10.215,10.445,9.343,9.89,836748.472,8207923.184,27206
1.55598E+12,23-04-2019 00:00,NEO/USDT,10.76,11.14,10.206,10.215,600051.962,6435569.798,19021
1.55589E+12,22-04-2019 00:00,NEO/USDT,10.502,10.896,10.4,10.756,377176.312,4043125.955,13802
1.5558E+12,21-04-2019 00:00,NEO/USDT,10.881,10.967,10.1,10.503,434332.576,4533455.995,15922
1.55572E+12,20-04-2019 00:00,NEO/USDT,11.029,11.133,10.76,10.881,240102.189,2628806.752,9994
1.55563E+12,19-04-2019 00:00,NEO/USDT,11.235,11.238,10.758,11.028,269740.778,2964429.13,11514
1.55555E+12,18-04-2019 00:00,NEO/USDT,10.932,11.346,10.915,11.231,400765.771,4483505.821,14860
1.55546E+12,17-04-2019 00:00,NEO/USDT,10.847,11.173,10.741,10.923,376657.519,4106001.086,12327
1.55537E+12,16-04-2019 00:00,NEO/USDT,10.676,11.05,10.532,10.85,393288.074,4242553.331,15257
1.55529E+12,15-04-2019 00:00,NEO/USDT,11.265,11.419,10.411,10.677,526364.472,5759436.856,20385
1.5552E+12,14-04-2019 00:00,NEO/USDT,11.007,11.31,10.764,11.267,386833.472,4245505.729,13721
1.55511E+12,13-04-2019 00:00,NEO/USDT,11.234,11.321,10.864,11.015,273013.704,3029048.269,10487
1.55503E+12,12-04-2019 00:00,NEO/USDT,11.157,11.542,10.577,11.238,527192.182,5880197.357,21853
1.55494E+12,11-04-2019 00:00,NEO/USDT,12.432,12.432,10.501,11.152,909761.073,10306599.72,36632
1.55485E+12,10-04-2019 00:00,NEO/USDT,12.06,12.669,12.022,12.424,480635.328,5983587.779,18435
1.55477E+12,09-04-2019 00:00,NEO/USDT,12.586,12.597,11.72,12.06,612923.501,7462033.554,24784
1.55468E+12,08-04-2019 00:00,NEO/USDT,12.844,13.276,11.87,12.59,856161.514,10825036.88,33514
1.5546E+12,07-04-2019 00:00,NEO/USDT,13.08,13.24,12.51,12.844,607399.93,7857997.09,25261
1.55451E+12,06-04-2019 00:00,NEO/USDT,13.457,13.524,12.759,13.079,740482.237,9768658.455,29339
1.55442E+12,05-04-2019 00:00,NEO/USDT,12.776,13.678,12.634,13.467,1044624.607,13711457.87,40977
1.55434E+12,04-04-2019 00:00,NEO/USDT,12.123,13.699,11.851,12.771,1900468.168,24209425.54,75461
1.55425E+12,03-04-2019 00:00,NEO/USDT,11.501,13.839,11.2,12.123,2392305.515,29743323.07,92918
1.55416E+12,02-04-2019 00:00,NEO/USDT,10.047,11.654,10.042,11.505,1606275.138,17394974.42,47958
1.55408E+12,01-04-2019 00:00,NEO/USDT,10.095,10.18,9.853,10.04,426268.772,4281216.056,12070
1.55399E+12,31-03-2019 00:00,NEO/USDT,9.94,10.112,9.638,10.095,397717.876,3934480.866,11359
1.5539E+12,30-03-2019 00:00,NEO/USDT,9.947,10.268,9.647,9.941,893294.503,8906334.65,25912
1.55382E+12,29-03-2019 00:00,NEO/USDT,9.18,9.945,9.177,9.941,628540.312,5987830.065,17100
1.55373E+12,28-03-2019 00:00,NEO/USDT,9.284,9.289,9.104,9.181,223377.549,2057088.55,6070
1.55364E+12,27-03-2019 00:00,NEO/USDT,8.867,9.358,8.836,9.274,528574.373,4837259.426,13286
1.55356E+12,26-03-2019 00:00,NEO/USDT,8.922,8.98,8.51,8.867,331556.563,2911311.399,9202
1.55347E+12,25-03-2019 00:00,NEO/USDT,9.124,9.279,8.345,8.917,595090.193,5342025.779,14165
1.55339E+12,24-03-2019 00:00,NEO/USDT,9.354,9.354,8.961,9.124,385699.257,3522575.81,10443
1.5533E+12,23-03-2019 00:00,NEO/USDT,9.151,9.364,9.095,9.354,344889.837,3190751.06,9003
1.55321E+12,22-03-2019 00:00,NEO/USDT,8.918,9.243,8.896,9.151,290957.712,2651445.828,7497
