unix,date,symbol,open,high,low,close,Volume XLM,Volume USDT,tradecount
1.57905E+12,15-01-2020 00:00,XLM/USDT,0.0528,0.05674,0.05155,0.0548,174397966.4,9471130.753,44779
1.57896E+12,14-01-2020 00:00,XLM/USDT,0.04812,0.05532,0.0481,0.0528,180352283.5,9226006.016,42311
1.57887E+12,13-01-2020 00:00,XLM/USDT,0.04904,0.04906,0.0476,0.04813,29523962.9,1421042.513,8018
1.57879E+12,12-01-2020 00:00,XLM/USDT,0.04825,0.04932,0.048,0.04905,38323399.4,1869093.08,10607
1.5787E+12,11-01-2020 00:00,XLM/USDT,0.04805,0.04956,0.04736,0.04825,59275273.3,2868501.541,16912
1.57861E+12,10-01-2020 00:00,XLM/USDT,0.04715,0.04818,0.04553,0.04802,97552455.6,4577180.209,20366
1.57853E+12,09-01-2020 00:00,XLM/USDT,0.04768,0.04818,0.0469,0.04718,39959442.9,1904597.293,10171
1.57844E+12,08-01-2020 00:00,XLM/USDT,0.04839,0.0494,0.04672,0.04768,72238834.3,3485461.353,16990
1.57836E+12,07-01-2020 00:00,XLM/USDT,0.0505,0.05103,0.04739,0.04839,98972377.9,4854494.936,22253
1.57827E+12,06-01-2020 00:00,XLM/USDT,0.04544,0.05049,0.04534,0.05046,81613453,3943196.303,19852
1.57818E+12,05-01-2020 00:00,XLM/USDT,0.04566,0.04625,0.04519,0.04544,28897563.5,1322093.311,7663
1.5781E+12,04-01-2020 00:00,XLM/USDT,0.04564,0.04585,0.04513,0.04565,17395833.2,791280.6239,5321
1.57801E+12,03-01-2020 00:00,XLM/USDT,0.04358,0.04568,0.04324,0.04566,22163529.8,996549.7176,9047
1.57792E+12,02-01-2020 00:00,XLM/USDT,0.04527,0.04544,0.04348,0.04361,17557760,780544.2166,7224
1.57784E+12,01-01-2020 00:00,XLM/USDT,0.04495,0.04552,0.04482,0.04529,8262760.7,373354.3159,3951
1.57775E+12,31-12-2019 00:00,XLM/USDT,0.04553,0.04574,0.04467,0.04495,19209554.3,868435.883,5771
1.57766E+12,30-12-2019 00:00,XLM/USDT,0.04618,0.04683,0.0453,0.04552,23540628.3,1085519.849,7123
1.57758E+12,29-12-2019 00:00,XLM/USDT,0.04583,0.04672,0.04573,0.04619,21648526.7,998357.2703,6175
1.57749E+12,28-12-2019 00:00,XLM/USDT,0.04585,0.0465,0.04567,0.04589,28801347.7,1327890.258,6963
1.5774E+12,27-12-2019 00:00,XLM/USDT,0.04469,0.04609,0.0441,0.04584,30672143.5,1388765.604,8363
1.57732E+12,26-12-2019 00:00,XLM/USDT,0.04435,0.04568,0.04406,0.04468,27319904,1226305.128,7039
1.57723E+12,25-12-2019 00:00,XLM/USDT,0.04502,0.04505,0.0435,0.04436,21168703.8,939504.0983,5880
1.57715E+12,24-12-2019 00:00,XLM/USDT,0.04485,0.04583,0.04446,0.04501,22956352.1,1034528.563,6379
1.57706E+12,23-12-2019 00:00,XLM/USDT,0.04724,0.04749,0.04454,0.04488,41144964.8,1901000.484,9918
1.57697E+12,22-12-2019 00:00,XLM/USDT,0.04535,0.04732,0.04524,0.04723,37550036.2,1740044.038,8030
1.57689E+12,21-12-2019 00:00,XLM/USDT,0.04622,0.04645,0.04533,0.04539,25750742,1182555.181,6793
1.5768E+12,20-12-2019 00:00,XLM/USDT,0.04519,0.04654,0.04458,0.04619,67567547.8,3085695.252,18069
1.57671E+12,19-12-2019 00:00,XLM/USDT,0.04655,0.04697,0.04452,0.04519,67620839.4,3064643.468,20100
1.57663E+12,18-12-2019 00:00,XLM/USDT,0.04327,0.04782,0.04211,0.04655,90536217.1,4055284.155,29837
1.57654E+12,17-12-2019 00:00,XLM/USDT,0.04701,0.04714,0.0421,0.04331,92162114.1,4120152.907,28643
1.57645E+12,16-12-2019 00:00,XLM/USDT,0.05096,0.05109,0.04679,0.04696,59077378.7,2876684.517,15191
1.57637E+12,15-12-2019 00:00,XLM/USDT,0.05091,0.05144,0.0503,0.05097,21752495.2,1107946.207,6314
1.57628E+12,14-12-2019 00:00,XLM/USDT,0.05273,0.05288,0.05007,0.0509,31334161.7,1618341.614,8410
1.5762E+12,13-12-2019 00:00,XLM/USDT,0.05202,0.05302,0.05196,0.0527,19796738.7,1039555.718,5487
1.57611E+12,12-12-2019 00:00,XLM/USDT,0.0528,0.05324,0.05144,0.05201,41465141.8,2173079.489,9559
1.57602E+12,11-12-2019 00:00,XLM/USDT,0.05316,0.05373,0.0526,0.0528,20192671.4,1072104.607,6169
1.57594E+12,10-12-2019 00:00,XLM/USDT,0.05455,0.05459,0.05231,0.05315,32566296,1744365.023,9003
1.57585E+12,09-12-2019 00:00,XLM/USDT,0.05577,0.05618,0.05401,0.05462,20542246.4,1133491.838,6301
1.57576E+12,08-12-2019 00:00,XLM/USDT,0.05541,0.05596,0.05478,0.0558,17858858.9,990294.386,5449
1.57568E+12,07-12-2019 00:00,XLM/USDT,0.0553,0.05593,0.05528,0.05541,19253806.7,1069947.552,5339
1.57559E+12,06-12-2019 00:00,XLM/USDT,0.05538,0.05599,0.05466,0.05538,31384939.2,1731255.78,8369
1.5755E+12,05-12-2019 00:00,XLM/USDT,0.05471,0.05565,0.05417,0.05539,39396623,2168293.627,8616
1.57542E+12,04-12-2019 00:00,XLM/USDT,0.05572,0.05741,0.05357,0.05467,52376850.1,2897938.053,13236
1.57533E+12,03-12-2019 00:00,XLM/USDT,0.05571,0.05658,0.05504,0.05572,29630435.7,1651684.65,8424
1.57524E+12,02-12-2019 00:00,XLM/USDT,0.05724,0.05729,0.05541,0.05565,33731722.7,1897557.046,8686
1.57516E+12,01-12-2019 00:00,XLM/USDT,0.05724,0.05765,0.05506,0.05723,26189891.4,1478337.472,8383
1.57507E+12,30-11-2019 00:00,XLM/USDT,0.059,0.0593,0.05656,0.05726,31541499.8,1831288.522,8304
1.57499E+12,29-11-2019 00:00,XLM/USDT,0.0579,0.05999,0.05783,0.05898,44310991.8,2609155.168,12334
1.5749E+12,28-11-2019 00:00,XLM/USDT,0.05862,0.05903,0.05731,0.05787,31978912.1,1866357.946,11696
1.57481E+12,27-11-2019 00:00,XLM/USDT,0.05752,0.0595,0.05508,0.05863,68432602.6,3943141.083,19181
1.57473E+12,26-11-2019 00:00,XLM/USDT,0.05721,0.05819,0.05641,0.05748,49403461.9,2826958.693,15161
1.57464E+12,25-11-2019 00:00,XLM/USDT,0.05546,0.05961,0.0531,0.05727,90335956.8,5133149.389,28165
1.57455E+12,24-11-2019 00:00,XLM/USDT,0.06148,0.06207,0.05522,0.05546,75274935.6,4400046.541,29097
1.57447E+12,23-11-2019 00:00,XLM/USDT,0.05916,0.06218,0.05776,0.06145,88039138.1,5295906.707,34337
1.57438E+12,22-11-2019 00:00,XLM/USDT,0.06069,0.0613,0.053,0.05916,116361418.6,6671480.487,47886
1.57429E+12,21-11-2019 00:00,XLM/USDT,0.064,0.06405,0.05739,0.06072,83836223.7,5108160.589,29081
1.57421E+12,20-11-2019 00:00,XLM/USDT,0.06562,0.0662,0.06364,0.06402,35835411.5,2324007.173,16089
1.57412E+12,19-11-2019 00:00,XLM/USDT,0.06698,0.06698,0.06335,0.0656,61594261.9,3993711.238,24441
1.57404E+12,18-11-2019 00:00,XLM/USDT,0.07158,0.0716,0.06459,0.06697,76835366.2,5252518.578,28578
1.57395E+12,17-11-2019 00:00,XLM/USDT,0.07124,0.07294,0.07121,0.07157,31012795.2,2237128.093,15583
1.57386E+12,16-11-2019 00:00,XLM/USDT,0.0721,0.07228,0.071,0.07126,30060711.3,2152785.008,13902
1.57378E+12,15-11-2019 00:00,XLM/USDT,0.07413,0.07506,0.07033,0.07214,56154483.6,4090098.968,23537
1.57369E+12,14-11-2019 00:00,XLM/USDT,0.07617,0.0762,0.07232,0.07414,54686021.2,4030583.797,20018
1.5736E+12,13-11-2019 00:00,XLM/USDT,0.07685,0.07757,0.07532,0.07616,47601553.4,3650362.049,16257
1.57352E+12,12-11-2019 00:00,XLM/USDT,0.08,0.0827,0.07382,0.07686,172008305.7,13413439.9,53918
1.57343E+12,11-11-2019 00:00,XLM/USDT,0.07893,0.081,0.07606,0.08,124523004.4,9806105.488,41475
1.57334E+12,10-11-2019 00:00,XLM/USDT,0.07314,0.08144,0.07278,0.07892,173093212.2,13444795.11,50208
1.57326E+12,09-11-2019 00:00,XLM/USDT,0.07115,0.07331,0.07066,0.07314,45410391.5,3286881.335,18241
1.57317E+12,08-11-2019 00:00,XLM/USDT,0.07424,0.07693,0.06845,0.07116,137545601.5,10012585.1,40414
1.57308E+12,07-11-2019 00:00,XLM/USDT,0.07685,0.07716,0.07259,0.07423,191465420.4,14277114.1,55787
1.573E+12,06-11-2019 00:00,XLM/USDT,0.08222,0.08282,0.0764,0.07684,193481055.5,15298427.95,58264
1.57291E+12,05-11-2019 00:00,XLM/USDT,0.07939,0.08876,0.07845,0.08221,409265259.4,33705420.79,112380
1.57283E+12,04-11-2019 00:00,XLM/USDT,0.06865,0.07939,0.06745,0.07929,122972676.3,8737339.209,30772
1.57274E+12,03-11-2019 00:00,XLM/USDT,0.07124,0.07196,0.06787,0.06863,115898878,8039903.676,27255
1.57265E+12,02-11-2019 00:00,XLM/USDT,0.06901,0.07135,0.069,0.07123,125928076.2,8807460.343,31928
1.57257E+12,01-11-2019 00:00,XLM/USDT,0.06511,0.07242,0.06459,0.069,287327789.4,19866567.5,68761
1.57248E+12,31-10-2019 00:00,XLM/USDT,0.06388,0.06514,0.062,0.06512,118903683.2,7564242.275,32056
1.57239E+12,30-10-2019 00:00,XLM/USDT,0.06661,0.06706,0.06268,0.06388,104406655.1,6727352.803,32716
1.57231E+12,29-10-2019 00:00,XLM/USDT,0.0645,0.06998,0.06443,0.06662,99602283.5,6666723.923,33032
1.57222E+12,28-10-2019 00:00,XLM/USDT,0.06517,0.06919,0.06436,0.0645,121373979.2,8027026.418,42925
1.57213E+12,27-10-2019 00:00,XLM/USDT,0.06264,0.0658,0.06184,0.06514,103629832.8,6615421.658,41122
1.57205E+12,26-10-2019 00:00,XLM/USDT,0.06431,0.0674,0.06166,0.06264,130527665.9,8408519.037,51438
1.57196E+12,25-10-2019 00:00,XLM/USDT,0.06017,0.06616,0.0594,0.06429,98514966.9,6208041.76,37218
1.57188E+12,24-10-2019 00:00,XLM/USDT,0.05982,0.0616,0.05852,0.06015,59597296.8,3577243.054,22563
1.57179E+12,23-10-2019 00:00,XLM/USDT,0.06322,0.06349,0.05692,0.05984,81205772.2,4854899.139,26021
1.5717E+12,22-10-2019 00:00,XLM/USDT,0.06388,0.06477,0.06302,0.06321,41032516.8,2631434.435,15038
1.57162E+12,21-10-2019 00:00,XLM/USDT,0.0632,0.0641,0.06266,0.06387,30188144.2,1909902.094,11655
1.57153E+12,20-10-2019 00:00,XLM/USDT,0.06247,0.06388,0.06165,0.0632,31117304,1953829.729,12238
1.57144E+12,19-10-2019 00:00,XLM/USDT,0.06302,0.06395,0.06224,0.06247,28689772.9,1804667.277,11821
1.57136E+12,18-10-2019 00:00,XLM/USDT,0.06504,0.06511,0.0615,0.06299,51424679.9,3241978.3,18696
1.57127E+12,17-10-2019 00:00,XLM/USDT,0.0617,0.06511,0.06102,0.06505,75774952.3,4825416.352,24097
